Latitude,Longitude
-81.461503,41.297766
-84.254316,39.485009
-84.256486,39.520659
-81.440295,41.312025
-81.463149,41.542132
-82.569173,38.900914
-81.486043,41.112717
-81.35408,40.81895
-81.546423,41.092522
-81.373694,40.807542
-81.39069,40.84101
-81.488587,41.059527
-81.496807,41.591037
-84.423506,39.254303
-81.377511,40.787438
-84.42266,39.2541
-81.390888,40.841231
-81.55737,41.08421
-81.402045,40.805317
-81.367284,40.826604
-83.08046,40.11767
-82.945914,40.084663
-81.35147,40.80102
-80.829241,41.234803
-80.831196,41.242504
-80.845845,41.24616
-80.84108,41.24754
-80.867117,41.258722
-80.819484,41.257426
-80.811625,41.236081
-80.818206,41.243954
-80.8138,41.239128
-80.782899,41.26554
-80.801441,41.236536
-80.767959,41.243987
-84.308776,39.11376
-84.332323,39.281803
-84.269864,39.311174
-81.39794,40.80759
-84.219046,39.354398
-84.286166,39.290452
-83.07493,40.06437
-81.454224,41.061785
-83.08093,40.11381
-81.522847,41.088587
-81.476901,41.16427
-81.443206,41.306577
-84.519244,39.108781
-84.74856,41.059393
-81.335802,41.68393
-84.386222,41.136036
-83.5553,41.67212
-83.58719,41.66051
-83.551,41.62859
-83.52931,41.62904
-84.400658,39.516701
-84.40051,39.50184
-84.39659,39.476094
-84.34722,39.482416
-83.943528,39.687641
-83.966219,39.690103
-82.607957,41.296653
-83.93422,39.7043
-84.01674,39.80532
-82.556714,41.392564
-84.461281,39.294313
-81.393277,41.053793
-84.01813,39.82137
-81.603144,41.55133
-83.076024,40.163315
-84.0424,41.57418
-80.71448,41.00962
-84.0822,38.9599
-81.938345,40.804788
-81.937011,40.797454
-81.941776,40.79917
-84.25562,40.1442
-83.55174,41.68692
-84.341574,39.258072
-82.764022,39.897408
-81.510462,41.028878
-81.552302,41.136301
-82.18544,41.433592
-81.565421,41.046635
-83.019774,39.91363
-81.494509,41.054359
-82.881607,39.904179
-81.506078,41.061661
-82.172847,41.450911
-83.824682,40.765321
-81.571186,41.481744
-82.96787,39.94254
-84.275144,39.097575
-82.836267,39.980314
-84.609014,39.135881
-84.566902,39.098056
-84.381653,39.229238
-84.360717,39.27827
-84.279312,39.065048
-82.98146,40.01514
-83.60016,41.69213
-82.859,39.943719
-81.336455,40.959216
-81.354383,40.970037
-84.442898,39.255984
-81.43225,41.38264
-81.591272,41.102545
-81.340105,40.966368
-84.37763,39.444171
-84.33041,39.439464
-84.39893,39.45563
-84.37141,39.433751
-82.866001,40.02414
-82.891845,40.008145
-81.43092,41.04535
-81.569237,41.109565
-81.476065,41.084897
-81.520264,41.08656
-82.209484,41.400653
-84.453465,39.292895
-82.871713,40.784563
-83.707729,40.228981
-83.701809,40.020721
-84.030328,39.006995
-82.91299,39.93507
-81.78396,41.38988
-84.34733,39.160643
-81.79353,41.219
-84.349546,39.337129
-84.464782,39.310216
-81.407894,41.638076
-81.527066,41.441897
-81.462761,40.834196
-80.765194,41.18035
-80.759718,41.185628
-83.001557,39.993404
-82.99993,39.98246
-83.02562,39.98788
-81.459538,40.834502
-82.99448,38.73329
-82.978352,38.739848
-84.380192,39.225195
-82.98945,39.98195
-83.00288,40.00579
-83.003817,39.998716
-81.4405,40.861
-82.883209,39.885067
-81.44787,40.811692
-83.61817,41.06582
-83.64987,41.070806
-81.46045,40.878223
-81.860793,41.275059
-82.81402,39.98281
-82.867515,40.005958
-82.84165,39.95459
-82.83137,39.94252
-82.877803,39.945335
-82.790648,40.006344
-82.828955,39.952661
-82.841741,39.942733
-84.21365,40.04005
-82.96689,39.91474
-82.884569,39.945209
-84.138763,39.385556
-84.249031,39.584231
-82.886728,40.06207
-81.514004,41.559061
-82.767464,39.987554
-82.83763,39.942562
-84.24015,40.05508
-83.65017,41.044102
-80.729172,40.097893
-81.637184,41.407803
-82.97565,40.04761
-82.953,40.05954
-82.96459,40.08663
-82.952899,40.05954
-84.343634,40.843705
-82.649413,41.158289
-81.512867,41.61678
-81.541128,41.503752
-84.450279,39.233704
-82.973866,39.963226
-83.08252,40.06491
-83.119431,39.960377
-81.45062,41.39091
-83.12072,39.951061
-84.480918,39.194915
-80.742912,41.207104
-84.46076,39.35147
-84.492399,39.156089
-84.397264,39.25264
-84.505607,39.132531
-84.489851,39.127616
-84.491711,39.125852
-84.509363,39.137571
-81.29904,41.681064
-80.65598,41.11502
-80.64616,41.06757
-84.539516,39.149832
-80.65025,41.11119
-84.549101,39.176801
-80.66252,41.0714
-83.1512,41.5101
-83.146616,41.508793
-84.36757,39.20523
-84.358846,39.276411
-84.326113,39.22678
-84.305404,39.288188
-84.371365,39.208584
-84.410353,39.170818
-84.319302,39.25202
-84.520161,39.134451
-82.23684,41.440301
-84.516771,39.164561
-80.66559,41.14116
-84.13523,39.70335
-84.28415,39.27184
-83.5294,41.62887
-84.035797,39.720123
-83.59396,41.67759
-83.49721,41.63656
-83.60892,41.69212
-84.070307,39.726736
-83.63258,41.62036
-80.65514,41.02435
-82.17913,41.450813
-82.238823,40.625587
-83.51801,41.68957
-83.55279,41.65369
-83.50953,41.65696
-80.67136,40.99152
-83.53116,41.67115
-83.53128,41.67284
-83.53109,41.67126
-83.52908,41.6703
-80.68533,41.05025
-83.60703,41.6385
-83.49608,41.65832
-81.6026,39.277565
-83.58545,41.70682
-84.33169,39.43966
-84.3443,39.439369
-81.943363,41.40717
-84.519037,39.118798
-84.62771,39.15104
-81.46411,40.90746
-84.418424,39.140933
-81.46781,41.45076
-81.564932,41.045974
-81.471808,41.617332
-83.62787,41.62378
-84.474511,39.172265
-83.56579,41.69263
-84.508441,39.103202
-83.56657,41.72159
-83.62144,41.6873
-82.957306,40.03104
-81.3592,41.152658
-83.56734,41.63086
-81.343379,41.153721
-83.55521,41.66975
-81.346582,41.146981
-83.56318,41.69187
-84.422954,39.153939
-84.421881,39.163469
-83.54528,41.63869
-84.385834,41.266813
-81.5215,40.8592
-82.306876,39.954959
-82.99223,39.80113
-82.38324,40.072954
-82.937069,40.082092
-82.40791,39.942552
-81.503981,41.073016
-82.221384,39.98171
-81.501001,41.501335
-81.493659,40.998979
-82.536766,41.087772
-84.707664,40.902882
-82.33385,40.06304
-82.552776,40.168075
-81.50218,41.025599
-82.263368,40.079797
-84.557881,39.125958
-84.561178,39.113038
-84.581301,39.119911
-84.591206,39.149143
-84.219122,39.346663
-84.573681,39.156661
-84.547121,39.124755
-83.587379,41.587428
-81.455839,41.166858
-82.78529,39.93829
-82.323376,40.641201
-82.306454,40.780671
-81.440818,41.239947
-83.396639,41.530172
-82.799458,39.955357
-83.019163,40.096037
-84.01347,39.8262
-82.96886,40.08148
-80.827838,41.235153
-80.818514,41.225023
-82.82746,40.053795
-84.26201,39.16687
-83.64458,41.69127
-84.219544,39.348744
-83.62245,41.68584
-84.406796,39.316363
-83.58551,41.71905
-83.60469,41.71451
-84.469343,39.143276
-81.426926,41.159322
-83.66465,41.59461
-82.828285,39.853971
-84.464273,39.317773
-82.867455,40.006191
-82.675273,41.054852
-82.829758,40.035686
-82.583582,39.752516
-81.514597,41.299016
-81.528534,41.323685
-81.352574,41.296362
-80.731481,41.346799
-82.9846,39.96702
-82.11798,41.410002
-82.98761,39.96653
-82.09434,41.383461
-82.982409,39.96202
-84.485528,39.117176
-82.876971,39.954514
-82.09479,41.363124
-82.87685,39.95547
-84.10499,40.739894
-84.12761,40.737194
-84.352166,39.125179
-81.445325,41.611361
-83.15168,41.513315
-81.353444,41.6447
-80.64182,40.95871
-81.08415,40.57064
-83.04584,39.972448
-81.748362,41.446637
-81.554053,41.085303
-81.51597,41.0685
-81.728878,41.036402
-81.516465,41.061778
-81.468832,41.085335
-81.572395,41.066886
-81.6491,41.40743
-81.525633,41.088863
-82.254269,40.069272
-81.466595,41.095561
-81.363305,41.249968
-81.36481,41.24966
-84.23803,40.14965
-82.99435,39.96294
-83.00468,39.98291
-81.490685,41.067468
-81.500218,41.062391
-81.483809,41.066878
-84.477541,39.139891
-81.589537,41.563702
-83.54192,41.63517
-83.57714,41.65532
-83.59266,41.70686
-81.473476,41.062438
-81.438623,41.515194
-81.507571,41.102165
-84.581415,39.154695
-84.426302,39.217939
-84.437431,39.22751
-84.447053,39.212648
-84.453116,39.213758
-81.627069,41.396268
-82.582903,40.678852
-81.537107,41.073274
-81.348167,40.859305
-81.417358,40.788562
-81.387695,40.804544
-81.369655,40.809082
-82.48726,39.247447
-81.369653,40.809078
-84.512011,39.103119
-81.625954,41.540609
-81.379653,40.787202
-81.38216,40.82989
-81.514906,41.061789
-81.380006,40.829688
-81.299013,41.717813
-81.484413,41.047044
-81.327128,40.837096
-81.545375,41.097347
-81.37883,40.79219
-81.419078,40.79672
-81.569482,41.099437
-81.531997,41.091842
-81.650382,41.396308
-81.545309,41.096869
-80.95619,41.13422
-83.53002,41.65494
-83.54048,41.6787
-83.52549,41.64336
-82.704743,40.145777
-82.98449,39.99381
-82.702518,40.146907
-80.63417,41.0731
-83.825903,39.924278
-83.8081,39.918401
-82.900322,39.854305
-83.79514,39.916705
-83.80625,39.93169
-83.82716,39.92813
-81.565437,41.071838
-81.515823,41.095155
-82.925446,40.092422
-83.25652,40.83791
-81.475362,41.068595
-81.475636,41.615196
-84.321727,39.292954
-84.333685,39.297651
-81.767042,41.44639
-81.572267,41.039414
-81.518754,41.486836
-81.90197,41.470103
-81.901555,41.471975
-81.4613,40.8563
-81.519975,41.535436
-81.4301,40.8407
-81.901631,41.470225
-84.1117,40.72809
-81.774489,41.383941
-81.920193,41.450031
-81.48297,41.611264
-84.180093,39.713301
-84.350868,39.23526
-82.075745,41.482226
-84.095702,40.788555
-84.128012,40.769584
-84.127952,40.758756
-84.16593,40.736809
-83.952616,40.682295
-81.61737,41.313008
-83.73719,40.10767
-84.368789,39.22593
-81.526554,41.520766
-82.614722,41.240956
-82.961104,40.830092
-81.509084,41.395983
-81.517342,41.417454
-82.977103,40.805421
-81.467128,41.405267
-84.60935,39.22115
-84.58829,39.2262
-84.57697,39.24009
-82.93717,39.94806
-84.67742,39.21666
-82.920935,39.94327
-84.59572,39.25248
-83.08998,40.1261
-83.0414,40.035
-80.74354,41.08239
-84.35638,39.222836
-81.944531,41.372642
-81.410858,41.440367
-82.612208,41.237563
-83.022,39.98507
-83.105103,40.06823
-81.4377,40.8794
-82.97728,40.03953
-82.989027,40.010651
-82.831323,39.926029
-82.88208,39.89988
-82.071606,41.466721
-81.4885,40.8276
-82.84001,39.89268
-81.4965,40.79876
-82.87873,39.92977
